OBJECTID,Site_Name,State,latitude,longitude,Cluster,Temp (°F),Humidity (%),Feels Like (°F),Precip (in),Rain (in),Snow (in),Weather Code,Cloud Cover (%),Pressure MSL,Surface Press.,Wind Speed (mph),Wind Dir (°),Wind Gusts (mph),Temperature 2M Max (7d),Temperature 2M Min (7d),Temperature 2M Mean (7d),Apparent Temperature Max (7d),Apparent Temperature Min (7d),Precipitation Sum (7d),Rain Sum (7d),Snowfall Sum (7d),Wind Speed 10M Max (7d),Wind Gusts 10M Max (7d),Sunshine Duration (7d),Uv Index Max (7d),Shortwave Radiation Sum (7d),Precipitation Hours (7d),Et0 Fao Evapotranspiration (7d),Temp (°F) (z-score),Humidity (%) (z-score),Feels Like (°F) (z-score),Precip (in) (z-score),Rain (in) (z-score),Snow (in) (z-score),Weather Code (z-score),Cloud Cover (%) (z-score),Pressure MSL (z-score),Surface Press. (z-score),Wind Speed (mph) (z-score),Wind Dir (°) (z-score),Wind Gusts (mph) (z-score),Temperature 2M Max (7d) (z-score),Temperature 2M Min (7d) (z-score),Temperature 2M Mean (7d) (z-score),Apparent Temperature Max (7d) (z-score),Apparent Temperature Min (7d) (z-score),Precipitation Sum (7d) (z-score),Rain Sum (7d) (z-score),Snowfall Sum (7d) (z-score),Wind Speed 10M Max (7d) (z-score),Wind Gusts 10M Max (7d) (z-score),Sunshine Duration (7d) (z-score),Uv Index Max (7d) (z-score),Shortwave Radiation Sum (7d) (z-score),Precipitation Hours (7d) (z-score),Et0 Fao Evapotranspiration (7d) (z-score),Temp (°F) (rank),Humidity (%) (rank),Feels Like (°F) (rank),Precip (in) (rank),Rain (in) (rank),Snow (in) (rank),Weather Code (rank),Cloud Cover (%) (rank),Pressure MSL (rank),Surface Press. (rank),Wind Speed (mph) (rank),Wind Dir (°) (rank),Wind Gusts (mph) (rank),Temperature 2M Max (7d) (rank),Temperature 2M Min (7d) (rank),Temperature 2M Mean (7d) (rank),Apparent Temperature Max (7d) (rank),Apparent Temperature Min (7d) (rank),Precipitation Sum (7d) (rank),Rain Sum (7d) (rank),Snowfall Sum (7d) (rank),Wind Speed 10M Max (7d) (rank),Wind Gusts 10M Max (7d) (rank),Sunshine Duration (7d) (rank),Uv Index Max (7d) (rank),Shortwave Radiation Sum (7d) (rank),Precipitation Hours (7d) (rank),Et0 Fao Evapotranspiration (7d) (rank)
962,Ft Nathaniel Greene USARC,ri,41.38275,-71.485,1,32.2,80.0,24.8,0.0,0.0,0.0,3.0,92.0,1018.4,1016.7,7.7,234.0,13.2,36.48571428571428,22.61428571428572,29.65714285714285,28.6,12.814285714285717,0.011,0.011,0.0,13.342857142857143,24.728571428571428,31704.49,3.5500000000000003,12.782857142857145,0.4285714285714285,0.0471428571428571,-0.9775211859855006,0.9990935368500217,-0.9560840543123585,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.795673900240302,0.2830591532363668,0.6752731500130119,-0.2306438360312373,0.5767648301016927,-0.29660036878967067,-1.0833544739382432,-0.9386673312143451,-0.9866364821237913,-1.077874013662449,-1.0064828922103912,-0.5212244313234606,-0.37364562089964576,-0.26270765697318604,0.5183151773586631,0.5337991285350407,0.6463781732806579,-0.36150632895469664,0.25377135369152454,-0.7457230900162097,-0.8594612049699599,713,150,709,6,2,5,7,334,321,171,424,189,442,704,709,701,712,719,483,386,133,171,146,236,564,361,523,653
725,Twin Cities AAP,mn,45.095,-93.172,1,32.1,77.0,21.4,0.0,0.0,0.0,3.0,100.0,1018.9,983.3,14.4,318.0,25.5,40.785714285714285,28.685714285714287,34.27142857142857,34.27142857142857,21.285714285714285,0.0,0.0,0.0,8.299999999999999,21.914285714285715,29091.84571428571,3.0357142857142856,10.088571428571427,0.0,0.0442857142857142,-0.9827003059750332,0.8243051983437758,-1.1090845904759001,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.9939981846727168,0.37426857849319717,-0.018505572353695814,1.1145267639700884,1.5758977383086894,1.1095667458876013,-0.8275260145440112,-0.5979790139923414,-0.7151879140870618,-0.7883952680648397,-0.5972401011144239,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,-0.9986326047099287,0.033853681172727586,0.12859957985273393,-0.8131456375005242,-0.6888977343309654,-0.9462700306733105,-0.9346927629789212,716,206,752,6,2,5,7,1,284,564,135,62,112,654,627,641,648,615,617,526,133,750,345,420,736,688,617,674
239,Combat Capabilities Development Command Soldier Center,ma,42.2895,-71.36275,1,32.1,57.0,24.9,0.0,0.0,0.0,2.0,50.0,1017.6,1010.9,5.1,218.0,9.4,36.07142857142857,19.228571428571428,27.3,28.87142857142857,10.642857142857142,0.0124285714285714,0.0022857142857142,0.067,10.3,22.442857142857143,31154.841428571428,3.5785714285714287,12.627142857142855,0.8571428571428571,0.0419999999999999,-0.9827003059750332,-0.34095039169786306,-0.9515840385428427,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.04875618080324411,-0.24552859302987512,0.13712407282544659,0.5547966054104089,-0.7526503375242892,0.38645379996702656,-0.7310259814541936,-1.108002398597488,-1.1286511692887335,-1.1253021592942563,-1.0640198671477021,-1.111381550299071,-0.5047416980969248,-0.4849267934356415,0.3031589109460492,-0.3970102548810251,0.12775206468747677,0.537447820323655,-0.3364152562577063,0.19929047850888745,-0.5451761493591089,-0.9948780093860897,716,508,708,6,2,5,398,492,410,288,613,282,626,712,733,731,708,734,477,471,82,521,295,284,553,390,479,688
274,NG Westminster Training Site,vt,43.08625,-72.45025,1,32.0,35.0,23.6,0.0,0.0,0.0,3.0,100.0,1016.6,999.4,5.4,180.0,6.0,34.4,11.242857142857144,22.342857142857145,26.77142857142857,3.0142857142857147,0.032,0.0084285714285714,0.1534285714285714,10.228571428571428,17.9,30396.51714285714,3.4214285714285717,11.767142857142858,1.5714285714285714,0.038,-0.9878794259645658,-1.6227315407436658,-1.0100842435465496,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.9939981846727168,-0.04529477768821408,0.31592069800869876,-0.6924188181212446,-0.06553489660280533,-1.119722582259293,-1.2074440256709933,-1.5767565088819104,-1.416920280373962,-1.1712072112354819,-1.4799070991106167,-0.2789282528933781,-0.4064826882053495,1.0331147181766187,-0.4184967673749149,-0.6792664747095573,0.3871617350091244,-0.4744161560911534,-0.101603896353009,-0.21093124826394097,-1.1002021905986314,718,765,723,6,2,5,7,1,485,420,594,498,729,745,794,786,751,793,361,409,51,528,666,327,620,503,402,734
11,NG Arden Hills Army Training Site,mn,45.09283333333334,-93.162,1,31.9,78.0,21.2,0.0,0.0,0.0,3.0,100.0,1018.8,981.9,14.4,318.0,25.3,40.62857142857143,28.557142857142857,34.17142857142857,34.142857142857146,21.342857142857145,0.0,0.0,0.0,8.77142857142857,21.914285714285715,29091.84571428571,3.0357142857142856,10.088571428571427,0.0,0.0447142857142857,-0.9930585459540984,0.8825679778458577,-1.1180846220149319,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.9939981846727168,0.3560266934418269,-0.047586117602599176,1.1145267639700884,1.5758977383086894,1.0867022399578896,-0.8368752273457934,-0.6051935901217487,-0.7210707003912635,-0.7949577585191935,-0.5944796101120902,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,-0.8568216222502586,0.033853681172727586,0.12859957985273393,-0.8131456375005242,-0.6888977343309654,-0.9462700306733105,-0.9234080292775754,720,186,757,6,2,5,7,1,290,577,135,62,118,657,631,644,649,613,617,526,133,721,345,420,736,688,617,672
310,Hanscom Air Force Base,ma,42.468625,-71.2825,1,31.9,56.0,25.3,0.0,0.0,0.0,2.0,55.0,1017.7,1012.9,3.5,225.0,6.5,35.84285714285714,16.0,25.914285714285715,28.61428571428572,6.7,0.0201428571428571,0.0045714285714285,0.1024285714285714,10.428571428571429,22.4,31261.881428571425,3.6714285714285713,12.715714285714286,1.2857142857142858,0.0415714285714285,-0.9930585459540984,-0.399213171199945,-0.9335839754647789,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.04875618080324411,-0.12157591525961593,0.15536595787681678,0.5963402414802714,-1.0738851076738594,0.469714875650943,-1.062561317435014,-1.1216012535818989,-1.3098171920938462,-1.2068207695096207,-1.0771448480564094,-1.3018554294600946,-0.41573493867362926,-0.455738289163905,0.6023804649843653,-0.3583345323920243,0.12013868224033467,0.5586612020854095,-0.2548692699924878,0.23027960017240587,-0.3446292087020081,-1.006162743087433,720,531,702,6,2,5,398,462,394,246,697,237,710,715,760,748,711,766,432,442,70,493,299,270,516,373,438,690
790,NG Biak Training Center COUTES,or,44.220625000000005,-121.10645833333336,1,31.9,78.0,26.6,0.0,0.0,0.0,3.0,90.0,1017.1,905.1,1.4,141.0,14.3,50.62857142857143,31.457142857142856,39.971428571428575,42.771428571428565,25.014285714285712,0.0017142857142857,0.0017142857142857,0.0,9.957142857142856,14.242857142857144,30416.004285714287,2.8071428571428574,9.068571428571428,0.4285714285714285,0.0574285714285714,-0.9930585459540984,0.8825679778458577,-0.8750837704610719,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.7460928291321984,0.045914647568616254,-1.642861742685323,-1.4955057434951704,-0.5294180325560539,-0.17084558617625595,-0.24192532177781242,-0.442464817425121,-0.3798690947475729,-0.3545417324714458,-0.41711806321215167,-0.6283621972959463,-0.4922239195035746,-0.26270765697318604,-0.5001455148516949,-1.3289417768656595,0.3910237324014496,-1.013874219076447,-1.0457724580043781,-0.7457230900162097,-0.5886275961377029,720,186,672,6,2,5,7,345,459,758,807,600,389,496,551,535,524,533,569,483,133,577,793,326,757,750,523,579
973,Bristol County USARC,ma,41.89775,-71.07625,1,31.9,61.0,23.9,0.0,0.0,0.0,2.0,52.0,1018.0,1016.9,6.3,228.0,11.0,36.5,17.37142857142857,27.214285714285715,29.385714285714283,9.05714285714286,0.0177142857142857,0.0044285714285714,0.0925714285714285,9.957142857142856,21.985714285714288,31829.595714285715,3.664285714285714,12.824285714285711,0.5714285714285714,0.0424285714285714,-0.9930585459540984,-0.10789927368953528,-0.996584196238002,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.04875618080324411,-0.19594752192177145,0.2100916130309067,0.6794275136199968,-0.5117242599121115,0.5053981938011929,-0.5481099340164998,-1.0825045455017173,-1.23286171338017,-1.1303445475550005,-1.0377699053302867,-1.1879851756138304,-0.44375558515874053,-0.45756257068088796,0.5191293068043494,-0.5001455148516949,0.04654265191796424,0.6711718511367855,-0.26114203816673537,0.26826626543736176,-0.6788741097971761,-0.9835932756847439,720,440,721,6,2,5,398,481,364,163,537,216,546,703,750,732,695,749,450,448,76,577,340,224,525,355,505,686
707,Naval Logistics Support Activity LaMoure,nd,46.36425,-98.33975,1,31.9,79.0,22.3,0.0,0.0,0.0,3.0,100.0,1023.2,973.9,11.7,315.0,20.1,47.85714285714285,28.97142857142857,37.17142857142857,40.771428571428565,21.557142857142857,0.0,0.0,0.0,10.4,17.942857142857143,29373.96857142857,2.7785714285714285,9.19,0.0,0.0521428571428571,-0.9930585459540984,0.9408307573479396,-1.0685844485502567,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.9939981846727168,1.1586696357019504,-0.21376066188204967,0.5724430893426883,1.5402144201584396,0.4922250857853846,-0.40681143846379664,-0.5819466225936589,-0.5445871112652168,-0.4566249173169504,-0.584127768853339,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,-0.36692913738958005,-0.6716530922624152,0.18451120048323214,-1.0389652917734378,-1.0032873718527813,-0.9462700306733105,-0.7278059784542795,720,164,740,6,2,5,7,1,47,642,232,67,238,544,616,576,552,606,617,526,133,501,663,402,760,745,617,624
1,Devens Reserve Forces Tng Area,ma,42.53272222222223,-71.63205555555555,1,31.8,67.0,25.5,0.0,0.0,0.0,1.0,36.0,1017.4,1004.4,4.0,196.0,5.4,35.65714285714286,17.428571428571427,26.6,28.185714285714287,9.414285714285716,0.0197142857142857,0.0072857142857142,0.0865714285714285,8.385714285714286,23.842857142857145,30484.924285714285,3.564285714285714,12.538571428571428,0.8571428571428571,0.0411428571428571,-0.9982376659436308,0.24167740332295637,-0.9245839439257472,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.22496272896935435,-0.5925960907866008,0.10064030272270616,0.4197797881833553,-0.9734992420021187,0.12477613353186073,-1.1883161000484284,-1.1326503232567326,-1.2296552351004335,-1.166481663423667,-1.0990198162375893,-1.170732106849245,-0.4206797586415898,-0.4210769403412183,0.4684546887817313,-0.972848789717261,0.3764558912941102,0.4046824232742086,-0.3489607926062019,0.16830135684537026,-0.5451761493591089,-1.0174474767887762,725,347,695,6,2,5,503,548,427,380,677,429,748,719,748,736,724,747,436,420,78,746,188,320,556,398,479,698
952,NG Warwick,ri,41.73375,-71.4245,1,31.8,61.0,26.0,0.0,0.0,0.0,2.0,54.0,1017.9,1015.2,2.5,170.0,11.2,36.32857142857143,19.214285714285715,27.571428571428573,29.24285714285714,10.614285714285714,0.0157142857142857,0.0062857142857142,0.066,10.94285714285714,23.8,33043.79714285715,3.692857142857143,12.934285714285712,0.4285714285714285,0.0438571428571428,-0.9982376659436308,-0.10789927368953528,-0.9020838650781675,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.04875618080324411,-0.14636645081366775,0.19184972797953648,0.6441154229606149,-1.274656839017341,-0.18447929043697162,-0.5252454280867881,-1.0927036867400255,-1.1294527888586676,-1.1093345964685661,-1.04506156139068,-1.1127617958002378,-0.46683141167589126,-0.4338469109601029,0.2947131412756129,-0.20363164243602175,0.3688425088469681,0.9118044972499592,-0.2360509654697447,0.30675275524527923,-0.7457230900162097,-0.9459774966802644,725,440,683,6,2,5,398,470,372,197,755,527,531,708,734,724,701,735,459,428,83,410,194,127,501,334,523,678
87,Fort Hamilton,ny,40.60874999999999,-74.02725,1,31.7,61.0,23.6,0.0,0.0,0.0,3.0,88.0,1018.9,1017.4,6.4,192.0,7.6,35.67142857142857,27.557142857142857,31.32857142857143,27.357142857142858,17.32857142857143,0.0005714285714285,0.0005714285714285,0.0,13.099999999999998,20.485714285714288,32624.42142857143,3.835714285714286,13.928571428571429,0.1428571428571428,0.0547142857142857,-1.0034167859331633,-0.10789927368953528,-1.0100842435465496,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.6965117580240947,0.37426857849319717,0.6898134226374624,-0.49164708677776314,0.07719837599819421,-0.9368065348215994,-1.1318003948202071,-0.6613069600171375,-0.8883099110392791,-1.1413114213878697,-0.7884041030260309,-0.6415483838771759,-0.5068181716394434,-0.26270765697318604,0.44526103487943836,-0.21992573373199975,0.8286918559125934,-0.11059560198479274,0.6546306371454137,-0.8794210504542769,-0.6600975762462146,727,440,723,6,2,5,7,363,284,146,534,441,677,718,648,680,738,676,597,505,133,191,472,157,436,164,589,597
917,Patriot Golf Course,ma,42.5035,-71.268,1,31.7,55.0,25.1,0.0,0.0,0.0,1.0,48.0,1017.7,1012.6,3.4,217.0,6.5,35.74285714285714,16.142857142857142,26.24285714285714,28.585714285714285,7.128571428571429,0.0224285714285714,0.0057142857142857,0.1102857142857142,10.414285714285716,22.228571428571428,31098.772857142856,3.6714285714285713,12.674285714285714,1.2857142857142858,0.0412857142857142,-1.0034167859331633,-0.45747595070202696,-0.9425840070038107,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.22496272896935435,-0.2951096641379788,0.15536595787681678,0.590108696069793,-1.0939622808082075,0.37455936058360995,-1.062561317435014,-1.1275507526375788,-1.301800996394505,-1.1874916145101015,-1.0786031792684885,-1.281151746942592,-0.38936256551117115,-0.4411440370280361,0.6687400838235074,-0.36263183489080164,0.08968515245176746,0.5263360489246404,-0.2548692699924878,0.2157846884265668,-0.3446292087020081,-1.0136858988883293,727,546,705,6,2,5,503,506,394,254,707,287,710,716,759,743,713,761,415,430,66,496,317,290,516,380,438,694
415,NWIRP Bedford MA,ma,42.477,-71.289,1,31.6,56.0,25.1,0.0,0.0,0.0,2.0,55.0,1017.7,1010.2,3.5,225.0,6.5,35.614285714285714,15.742857142857144,25.67142857142857,28.32857142857143,6.457142857142857,0.0201428571428571,0.0045714285714285,0.1024285714285714,10.428571428571429,22.4,31261.881428571425,3.6714285714285713,12.715714285714286,1.2857142857142858,0.0412857142857142,-1.0085959059226959,-0.399213171199945,-0.9425840070038107,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.04875618080324411,-0.12157591525961593,0.15536595787681678,0.5402563327859583,-1.0738851076738594,0.469714875650943,-1.062561317435014,-1.13520010856631,-1.3242463443526604,-1.221107536248396,-1.091728160177196,-1.3135875162200128,-0.41573493867362926,-0.455738289163905,0.6023804649843653,-0.3583345323920243,0.12013868224033467,0.5586612020854095,-0.2548692699924878,0.23027960017240587,-0.3446292087020081,-1.0136858988883293,729,531,705,6,2,5,398,462,394,296,697,237,710,722,763,751,720,768,432,442,70,493,299,270,516,373,438,694
965,NG Worcester Skyline Drive,ma,42.2805,-71.77825,1,31.5,58.0,24.4,0.0,0.0,0.0,2.0,53.0,1017.1,987.9,5.0,212.0,11.0,33.48571428571429,14.685714285714283,23.942857142857143,25.75714285714286,5.428571428571429,0.0107142857142857,0.0022857142857142,0.059,11.114285714285714,24.642857142857142,30986.731428571427,3.678571428571429,12.76,0.5714285714285714,0.0387142857142857,-1.0137750259122285,-0.2826876121957811,-0.9740841173904223,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.04875618080324411,-0.17115698636771962,0.045914647568616254,0.0770447906069887,-0.7727275106586373,0.3150871636665268,-0.5481099340164998,-1.261839445608637,-1.383566192527786,-1.3227956995067371,-1.2229779692642733,-1.3632763542620188,-0.5245209779687682,-0.4849267934356415,0.23559275358255838,-0.15206401245068632,0.5185723636407572,0.5041314749577296,-0.24859650181823983,0.24577416100416444,-0.6788741097971761,-1.0813943010963916,730,492,713,6,2,5,398,475,459,517,619,315,546,758,775,775,765,774,484,471,88,387,149,293,508,365,505,729
591,Hector IAP,nd,46.9135,-96.80175,1,31.2,59.0,20.9,0.0,0.0,0.0,3.0,100.0,1022.5,988.4,11.4,320.0,19.0,34.74285714285714,18.8,26.5,29.04285714285714,11.485714285714284,0.0,0.0,0.0,8.22857142857143,18.785714285714285,27948.69428571429,3.4857142857142853,9.555714285714286,0.0,0.0312857142857142,-1.029312385880826,-0.22442483269369917,-1.1315846693234797,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.9939981846727168,1.0309764403423798,0.08743069962445435,0.5122115699396441,1.5996866170755228,0.3664703031719699,-1.1870457431943768,-1.1526997563867574,-1.1723644497278687,-1.0552698798752302,-1.0706643080146494,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,-1.0201191172038175,-0.5219232374686261,-0.09795224811607398,-0.4179612425229256,-0.8753322888550307,-0.9462700306733105,-1.27699635191969,731,470,761,6,2,5,7,1,76,512,244,56,271,735,739,737,704,731,617,526,133,753,590,500,598,721,617,770
