OBJECTID,Site_Name,State,latitude,longitude,Operational_Status,Reporting_Component,Is_Joint_Base,timezone,current_time,current_temperature_2m,current_relative_humidity_2m,current_apparent_temperature,current_is_day,current_precipitation,current_rain,current_showers,current_snowfall,current_weather_code,current_cloud_cover,current_pressure_msl,current_surface_pressure,current_wind_speed_10m,current_wind_direction_10m,current_wind_gusts_10m
1,Devens Reserve Forces Tng Area,ma,42.53272222222223,-71.63205555555555,act,usar,no,America/New_York,2026-02-10T12:15,31.8,67.0,25.5,1.0,0.0,0.0,0.0,0.0,1.0,36.0,1017.4,1004.4,4.0,196.0,5.4
2,Fort Campbell,tn,36.64263636363636,-87.59872727272729,act,usa,no,America/Chicago,2026-02-10T11:15,69.2,68.0,65.1,1.0,0.0,0.0,0.0,0.0,3.0,96.0,1014.6,994.0,16.0,224.0,29.8
3,NG Snake Creek TS Miramar,fl,25.962750000000003,-80.3025,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,76.4,49.0,77.9,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1024.4,1024.3,7.0,96.0,8.5
4,Piñon Canyon Maneuver Site,co,37.52754166666667,-103.84145833333332,act,usa,no,America/Denver,2026-02-10T10:15,42.6,49.0,35.9,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1021.1,851.9,4.5,87.0,6.9
5,Stewart Annex,ny,41.49325,-74.09475,act,usa,no,America/New_York,2026-02-10T12:15,28.6,64.0,22.3,1.0,0.0,0.0,0.0,0.0,3.0,80.0,1017.2,1000.8,2.0,117.0,9.2
6,NG Sandson AASF,va,37.493,-77.31325000000001,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,48.7,48.0,42.5,1.0,0.0,0.0,0.0,0.0,3.0,85.0,1017.9,1012.1,6.7,195.0,9.2
7,NG AASF02 Birmingham,al,33.57125,-86.74975,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,61.2,86.0,59.3,1.0,0.0,0.0,0.0,0.0,3.0,94.0,1020.1,997.2,9.9,205.0,17.9
8,Aliamanu Military Reservation,hi,21.363750000000003,-157.909375,act,usa,no,Pacific/Honolulu,2026-02-10T07:15,73.8,79.0,73.7,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1020.6,1009.1,15.3,67.0,31.8
9,Allen Stagefield AL,al,31.231250000000003,-85.6525,act,usa,no,America/Chicago,2026-02-10T11:15,65.3,75.0,64.1,1.0,0.0,0.0,0.0,0.0,3.0,87.0,1021.9,1008.8,8.1,233.0,13.6
10,Anniston Army Depot,al,33.636117647058825,-85.95017647058823,act,usa,no,America/Chicago,2026-02-10T11:15,59.7,88.0,58.6,1.0,0.0,0.0,0.0,0.0,3.0,91.0,1020.2,993.3,7.3,214.0,15.7
11,NG Arden Hills Army Training Site,mn,45.09283333333334,-93.162,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,31.9,78.0,21.2,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1018.8,981.9,14.4,318.0,25.3
12,Arlington National Cemetery,va,38.881125,-77.07206249999999,act,usa,no,America/New_York,2026-02-10T12:15,39.5,66.0,34.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.7,1009.7,2.8,104.0,4.7
14,NG Auburn Training Site,me,44.087,-70.28399999999999,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,27.7,44.0,20.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.5,1005.2,2.6,211.0,3.1
15,NG Bangor Training Site,me,44.80941666666666,-68.83183333333334,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,26.2,64.0,18.8,1.0,0.0,0.0,0.0,0.0,1.0,37.0,1016.1,1009.4,4.2,16.0,6.3
17,NG Beightler Armory,oh,40.0895,-83.06825,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,45.0,74.0,38.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3,977.6,10.3,191.0,21.3
22,Naval Research Laboratory – Blossom Point,md,38.4226,-77.0922,act,usa,no,America/New_York,2026-02-10T12:15,42.7,44.0,37.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1018.1,1016.0,1.3,225.0,4.3
23,Blue Grass Army Depot,ky,37.702625,-84.219,act,usa,no,America/New_York,2026-02-10T12:15,63.6,68.0,57.7,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1014.5,981.6,16.5,213.0,30.4
24,NG Bog Brook Training Site,me,44.3983125,-70.9348125,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,29.7,59.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.8,988.4,3.0,222.0,6.9
25,NG Bremerton,wa,47.55425,-122.6815,act,armyNationalGuard,no,America/Los_Angeles,2026-02-10T09:15,41.0,88.0,37.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.3,1005.6,1.4,342.0,3.4
26,Brown 4b Stagefield AL,al,31.3865,-85.97200000000001,act,usa,no,America/Chicago,2026-02-10T11:15,65.7,72.0,63.5,1.0,0.0,0.0,0.0,0.0,2.0,71.0,1021.8,1007.2,10.0,228.0,14.5
27,Cairns Basefield AL,al,31.27388888888889,-85.72011111111111,act,usa,no,America/Chicago,2026-02-10T11:15,66.2,77.0,65.9,1.0,0.0,0.0,0.0,0.0,3.0,89.0,1021.9,1010.5,7.6,220.0,12.5
29,NG Camp Ashland,ne,41.07925,-96.33775,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,41.9,64.0,30.7,1.0,0.0,0.0,0.0,0.0,1.0,20.0,1020.8,981.4,17.0,351.0,24.8
30,NG Camp Atterbury,in,39.32133333333333,-86.04233333333333,act,armyNationalGuard,no,America/Indiana/Indianapolis,2026-02-10T12:15,56.0,81.0,51.7,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1010.8,986.0,11.4,247.0,25.1
32,Camp Dodge,ia,41.8533103448276,-93.81485057471266,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,37.5,83.0,26.8,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1019.1,982.2,16.5,342.0,26.2
37,NG Camp Joseph T Robinson,ar,34.86661538461538,-92.30107692307692,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,65.9,78.0,62.5,1.0,0.0,0.0,0.0,0.0,2.0,78.0,1014.8,999.0,15.0,226.0,31.3
39,Camp MacKall,nc,35.04046666666667,-79.47579999999999,act,usa,no,America/New_York,2026-02-10T12:15,58.8,54.0,56.7,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1018.7,1007.2,4.5,250.0,11.6
43,NG State Military Reservation Camp Pendleton,va,36.8175,-75.981,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,49.0,43.0,42.3,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1019.4,1018.9,7.5,157.0,11.2
44,NG Camp Perry Joint Training Center,oh,41.5444,-83.0222,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,52.2,43.0,40.8,1.0,0.0,0.0,0.0,0.0,1.0,46.0,1006.9,986.0,17.3,231.0,24.2
47,NG Camp Ripley,mn,46.221969696969694,-94.45731818181818,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,28.3,61.0,15.9,1.0,0.0,0.0,0.0,0.0,2.0,50.0,1019.4,963.4,16.0,314.0,30.0
48,NG Camp Sherman Joint Training Center,oh,39.35549999999999,-82.9555,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,42.9,67.0,36.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.3,979.8,8.8,156.0,13.2
49,NG Camp Smith Tng Site,ny,41.3146,-73.9472,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,28.2,57.0,20.1,1.0,0.0,0.0,0.0,0.0,3.0,93.0,1017.4,996.4,5.8,152.0,8.1
52,NG Camp Williams Tomah MTA,wi,43.92824999999999,-90.2695,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,38.0,80.0,27.2,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1014.1,979.7,16.7,309.0,28.0
54,Carlisle Barracks,pa,40.207125000000005,-77.1685,act,usa,no,America/New_York,2026-02-10T12:15,34.5,48.0,27.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1016.0,998.5,4.1,131.0,9.8
55,NG Carville Gillis Long Center,la,30.19875,-91.1275,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,70.9,68.0,72.1,1.0,0.0,0.0,0.0,0.0,1.0,43.0,1021.2,1020.5,8.2,197.0,12.1
56,Military Ocean Terminal Concord,ca,38.050792207792206,-122.01429870129871,act,usa,no,America/Los_Angeles,2026-02-10T09:15,46.8,93.0,43.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1009.0,1008.9,5.4,71.0,6.9
58,NG CTC Camp Dawson-Kingwood,wv,39.41423076923078,-79.67238461538462,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,47.8,67.0,41.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.6,944.5,9.1,169.0,18.8
59,NG CTC Fort Custer Trng Center,mi,42.30839999999999,-85.3112,act,armyNationalGuard,no,America/Detroit,2026-02-10T12:15,38.3,84.0,30.4,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1007.7,972.5,10.3,274.0,24.8
60,Camp Frank D Merrill,ga,34.629000000000005,-84.10225,act,usa,no,America/New_York,2026-02-10T12:15,62.0,65.0,59.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.2,952.3,8.9,248.0,21.0
62,Defense Distrib Depot Susq,pa,40.2105,-76.83824999999999,act,usa,no,America/New_York,2026-02-10T12:15,34.1,42.0,25.3,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1016.6,1002.4,6.8,122.0,11.6
63,Defense Supply Center Columbus,oh,39.98,-82.90450000000001,act,usa,no,America/New_York,2026-02-10T12:15,42.6,69.0,35.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.4,981.0,9.3,188.0,19.0
64,Tooele Army Depot ,ut,40.49689285714286,-112.38178571428573,act,usa,no,America/Denver,2026-02-10T10:15,38.5,53.0,30.7,1.0,0.0,0.0,0.0,0.0,3.0,98.0,1019.0,852.0,6.6,213.0,9.6
65,Destin Moreno Point,fl,30.41125,-86.49925000000002,act,usa,no,America/Chicago,2026-02-10T11:15,67.1,87.0,70.5,1.0,0.0,0.0,0.0,0.0,2.0,61.0,1022.6,1022.6,3.4,188.0,10.3
66,Detroit Arsenal,mi,42.497,-83.042,act,usa,no,America/Detroit,2026-02-10T12:15,41.1,59.0,33.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1006.5,983.0,8.5,256.0,18.6
67,Dillingham Mil Res,hi,21.5788,-158.20104999999998,act,usa,no,Pacific/Honolulu,2026-02-10T07:15,74.7,79.0,72.4,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1021.1,1021.1,21.8,79.0,32.7
68,West Desert Test Center,ut,40.17961111111111,-113.16216666666666,act,usa,no,America/Denver,2026-02-10T10:15,37.5,62.0,31.6,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1019.3,868.7,2.9,293.0,3.4
69,NG Duluth NG Armory,mn,46.8335,-92.159,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,25.4,73.0,12.1,1.0,0.0,0.0,0.0,0.0,2.0,74.0,1015.3,962.3,18.4,307.0,29.8
70,NG Edgemeade TS Mtn Home,id,43.144,-115.654,act,armyNationalGuard,no,America/Boise,2026-02-10T10:15,38.1,53.0,25.9,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1021.7,902.6,16.8,139.0,30.9
71,NG Esler Field,la,31.4,-92.299,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,71.1,70.0,70.7,1.0,0.0,0.0,0.0,0.0,2.0,61.0,1020.0,1016.3,9.9,211.0,17.9
73,NG Floyd Edsall Training Center,nv,36.2872,-115.043,act,armyNationalGuard,no,America/Los_Angeles,2026-02-10T09:15,59.7,31.0,53.9,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1013.2,940.7,3.6,47.0,11.6
74,Fort Walker,va,38.11788461538461,-77.26961538461538,act,usa,no,America/New_York,2026-02-10T12:15,50.9,24.0,45.2,1.0,0.0,0.0,0.0,0.0,1.0,28.0,1017.7,1008.7,2.4,202.0,5.8
75,Fort Belvoir,va,38.71223404255319,-77.16248936170213,act,usa,no,America/New_York,2026-02-10T12:15,40.8,48.0,34.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.9,1015.7,2.5,185.0,5.1
76,Fort Benjamin Harrison,in,39.8610625,-86.01175,clsd,usa,no,America/Indiana/Indianapolis,2026-02-10T12:15,55.9,74.0,50.6,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1009.8,979.3,12.0,237.0,24.2
77,Fort Benning,ga,32.37426829268293,-84.87263414634147,act,usa,no,America/New_York,2026-02-10T12:15,61.6,78.0,60.4,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1022.1,1006.2,6.2,249.0,12.3
78,Fort Bliss,tx,31.958466165413537,-106.3106015037594,act,usa,no,America/Denver,2026-02-10T10:15,61.2,57.0,56.9,1.0,0.0,0.0,0.0,0.0,3.0,81.0,1015.2,880.9,8.4,197.0,9.6
79,Fort Buchanan,pr,18.4145,-66.1225,act,usar,no,America/Puerto_Rico,2026-02-10T13:15,72.8,71.0,74.8,1.0,0.0,0.0,0.0,0.0,3.0,90.0,1020.5,1019.4,5.9,18.0,15.0
80,Fort Carson,co,38.63946666666666,-104.80713333333333,act,usa,no,America/Denver,2026-02-10T10:15,37.8,56.0,27.6,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1022.1,817.1,12.5,195.0,14.1
82,Fort De Russy,hi,21.28175,-157.83375,act,usa,no,Pacific/Honolulu,2026-02-10T07:15,74.9,79.0,75.3,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1020.6,1020.4,15.3,67.0,31.8
83,Fort Detrick,md,39.44425,-77.422,act,usa,no,America/New_York,2026-02-10T12:15,34.4,55.0,27.6,1.0,0.0,0.0,0.0,0.0,1.0,48.0,1016.4,1001.6,5.4,175.0,8.7
84,Fort Meade,md,39.09045161290323,-76.74406451612903,act,usa,no,America/New_York,2026-02-10T12:15,37.4,70.0,32.3,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.7,1012.4,1.7,130.0,4.7
85,Fort Eisenhower,ga,33.380250000000004,-82.1995625,act,usa,no,America/New_York,2026-02-10T12:15,66.7,66.0,65.9,1.0,0.0,0.0,0.0,0.0,1.0,27.0,1020.6,1002.2,9.0,222.0,12.5
87,Fort Hamilton,ny,40.60874999999999,-74.02725,act,usa,no,America/New_York,2026-02-10T12:15,31.7,61.0,23.6,1.0,0.0,0.0,0.0,0.0,3.0,88.0,1018.9,1017.4,6.4,192.0,7.6
88,Fort Cavazos,tx,31.142976744186043,-97.71801162790698,act,usa,no,America/Chicago,2026-02-10T11:15,67.6,81.0,65.3,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1016.5,983.7,14.9,189.0,22.6
89,Fort Huachuca,az,31.57116,-110.31392,act,usa,no,America/Phoenix,2026-02-10T10:15,61.9,37.0,56.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.7,863.4,6.0,75.0,6.3
90,Fort Hunter Liggett,ca,35.96237037037037,-121.20424074074072,act,usar,no,America/Los_Angeles,2026-02-10T09:15,55.0,86.0,52.2,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1010.0,976.1,7.2,184.0,21.9
92,Fort Jackson,sc,34.05277777777777,-80.834,act,usa,no,America/New_York,2026-02-10T12:15,66.4,64.0,64.4,1.0,0.0,0.0,0.0,0.0,1.0,27.0,1019.4,1003.5,10.6,248.0,22.4
93,Fort Knox,ky,37.90835555555555,-85.94493333333334,act,usa,no,America/New_York,2026-02-10T12:15,58.9,88.0,55.5,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1013.1,987.1,13.3,226.0,29.1
95,Fort Gregg-Adams,va,37.26648,-77.33572,act,usa,no,America/New_York,2026-02-10T12:15,49.2,51.0,44.0,1.0,0.0,0.0,0.0,0.0,3.0,87.0,1018.0,1012.2,4.8,202.0,9.8
96,Fort Leonard Wood,mo,37.69752941176471,-92.1584705882353,act,usa,no,America/Chicago,2026-02-10T11:15,69.1,58.0,66.4,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1011.6,972.4,9.6,306.0,18.8
98,Fort McCoy,wi,44.01288461538461,-90.69007692307692,act,usar,no,America/Chicago,2026-02-10T11:15,37.5,72.0,27.4,1.0,0.0,0.0,0.0,0.0,3.0,94.0,1014.8,982.4,14.0,305.0,25.7
99,Fort Monroe,va,37.023875,-76.30075,care,usa,no,America/New_York,2026-02-10T12:15,47.7,46.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1019.1,1019.1,8.0,207.0,13.4
100,Joint Base Myer-Henderson Hall,va,38.874,-77.045375,act,usa,yes,America/New_York,2026-02-10T12:15,39.3,73.0,34.8,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.7,1017.2,1.4,99.0,4.0
101,NG Fort Barfoot MTC & FMS 15,va,37.049076923076925,-77.9538717948718,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,52.5,39.0,47.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1017.0,1002.6,4.5,177.0,9.6
102,Fort Johnson,la,31.071511705685616,-93.13882608695651,act,usa,no,America/Chicago,2026-02-10T11:15,70.3,69.0,70.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,1020.0,1008.2,9.2,206.0,17.4
103,Fort Riley,ks,39.15476190476191,-96.81466666666664,act,usa,no,America/Chicago,2026-02-10T11:15,46.7,38.0,33.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1019.1,972.4,20.0,11.0,30.9
104,Fort Novosel ,al,31.41845,-85.75880000000001,act,usa,no,America/Chicago,2026-02-10T11:15,67.8,68.0,66.0,1.0,0.0,0.0,0.0,0.0,1.0,41.0,1021.8,1011.6,9.3,226.0,13.4
105,Fort Shafter,hi,21.34125,-157.8855,act,usa,no,Pacific/Honolulu,2026-02-10T07:15,74.9,79.0,75.3,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1020.6,1020.4,15.3,67.0,31.8
106,Fort Sill,ok,34.71233333333334,-98.50186666666669,act,usa,no,America/Chicago,2026-02-10T11:15,53.8,46.0,41.9,1.0,0.0,0.0,0.0,0.0,3.0,98.0,1015.1,961.0,20.8,348.0,26.8
107,Fort Stewart,ga,31.98685714285714,-81.65071428571427,act,usa,no,America/New_York,2026-02-10T12:15,67.0,85.0,69.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.2,1018.7,8.1,254.0,14.8
108,Fort Wainwright,ak,64.31633540372671,-146.88216770186338,act,usa,no,America/Anchorage,2026-02-10T08:15,-23.7,66.0,-33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.7,978.0,5.2,108.0,10.5
113,NG Ft Allen Rq 177,pr,18.013166666666667,-66.50466666666667,act,armyNationalGuard,no,America/Puerto_Rico,2026-02-10T13:15,77.1,57.0,76.2,1.0,0.0,0.0,0.0,0.0,3.0,88.0,1019.2,1017.1,11.0,20.0,25.3
114,NG Ft Ruger,hi,21.263708333333334,-157.79975000000002,act,armyNationalGuard,no,Pacific/Honolulu,2026-02-10T07:15,71.8,83.0,71.2,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1020.9,1011.0,15.9,66.0,41.2
115,Goldberg Stagefield AL,al,31.4145,-85.46375,act,usa,no,America/Chicago,2026-02-10T11:15,65.5,76.0,64.3,1.0,0.0,0.0,0.0,0.0,3.0,81.0,1021.9,1009.2,8.7,230.0,13.4
116,NG Grand Island AASF/RC,ne,40.961000000000006,-98.2985,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,42.8,57.0,31.7,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1022.3,954.9,16.1,351.0,21.5
117,Grand Prairie Reserve Complex,tx,32.739999999999995,-96.95799999999998,act,usar,no,America/Chicago,2026-02-10T11:15,68.9,67.0,66.6,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1014.4,998.0,11.4,211.0,20.1
118,Green River Test Complex UT,ut,38.969375,-110.11425,semi,usa,no,America/Denver,2026-02-10T10:15,47.4,28.0,40.5,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.2,873.4,2.9,86.0,3.8
120,NG GUARNG Barrigada Complex,gu,13.4745,144.8105,act,armyNationalGuard,no,Pacific/Guam,2026-02-11T03:15,81.3,82.0,85.5,0.0,0.0,0.0,0.0,0.0,2.0,56.0,1012.7,1002.6,16.2,84.0,21.3
122,NG Hammond Airport,la,30.5245,-90.41375,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,68.5,71.0,69.6,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1021.7,1019.7,5.0,188.0,9.6
124,Hawthorne Army Depot,nv,38.51678,-118.65318,act,usa,no,America/Los_Angeles,2026-02-10T09:15,44.1,51.0,38.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1012.9,862.5,3.4,113.0,8.1
125,Helemano Military Reservation,hi,21.53825,-158.02075,act,usa,no,Pacific/Honolulu,2026-02-10T07:15,69.8,82.0,69.7,1.0,0.0,0.0,0.0,0.0,3.0,93.0,1021.0,982.0,12.3,78.0,50.1
126,NG Helena Aviation RC- AASF- C12,mt,46.60775,-111.97,act,armyNationalGuard,no,America/Denver,2026-02-10T10:15,35.0,58.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.3,888.4,1.8,104.0,8.5
127,Highbluff Stagefield AL,al,31.1515,-85.737,act,usa,no,America/Chicago,2026-02-10T11:15,65.8,75.0,65.2,1.0,0.0,0.0,0.0,0.0,2.0,66.0,1022.0,1012.0,7.6,225.0,13.9
129,NG Hollis Plains Training Site,me,43.666,-70.66600000000001,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,26.5,36.0,19.2,1.0,0.0,0.0,0.0,0.0,2.0,79.0,1017.1,1005.1,1.9,225.0,4.7
130,Holston Army Ammunition Plant,tn,36.53118421052631,-82.59678947368423,act,usa,no,America/New_York,2026-02-10T12:15,51.4,86.0,50.4,1.0,0.0,0.0,0.0,0.0,2.0,54.0,1017.6,966.9,0.9,194.0,8.1
131,Hunt Stagefield AL,al,31.382500000000004,-85.58025,act,usa,no,America/Chicago,2026-02-10T11:15,66.3,74.0,65.4,1.0,0.0,0.0,0.0,0.0,2.0,67.0,1021.8,1011.8,8.1,217.0,13.0
133,Indiana Army Ammunition Plant,in,38.4518,-85.6014,clsd,usa,no,America/Kentucky/Louisville,2026-02-10T12:15,60.7,75.0,56.7,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1012.2,988.0,12.6,233.0,30.2
134,NG Indianapolis 38 ID,in,39.74325,-86.228,act,armyNationalGuard,no,America/Indiana/Indianapolis,2026-02-10T12:15,55.6,82.0,51.4,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1010.0,984.5,10.6,224.0,19.7
135,Iowa Army Ammunition Plant,ia,40.791,-91.25714285714288,act,usa,no,America/Chicago,2026-02-10T11:15,45.1,58.0,33.3,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1015.2,988.9,18.7,339.0,26.4
136,NG ITC Camp San Luis Obisbo,ca,35.33384615384615,-120.70230769230773,act,armyNationalGuard,no,America/Los_Angeles,2026-02-10T09:15,57.0,85.0,53.4,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1011.1,992.2,10.5,176.0,18.8
137,NG Jackson Airport Armory,tn,35.59775,-88.912,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,65.3,86.0,62.1,1.0,0.0,0.0,0.0,0.0,3.0,95.0,1015.5,1000.6,16.6,217.0,28.9
138,NG Jackson Bks,la,29.96041666666667,-90.00558333333333,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,73.4,56.0,73.1,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1021.6,1021.5,7.9,205.0,10.7
139,Jefferson Proving Ground,in,38.84640983606559,-85.40793442622949,clsd,usa,no,America/Indiana/Indianapolis,2026-02-10T12:15,63.0,60.0,58.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1011.7,980.0,12.4,238.0,30.4
140,NG Montgomery JFHQ AFRC / CSMS 01,al,32.40475,-86.25850000000001,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,66.8,75.0,66.4,1.0,0.0,0.0,0.0,0.0,2.0,65.0,1021.5,1013.9,8.4,226.0,13.2
141,NG Johnson City Gray,tn,36.4205,-82.48899999999999,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,54.1,84.0,50.4,1.0,0.0,0.0,0.0,0.0,2.0,79.0,1017.5,960.9,8.4,220.0,17.0
142,Kahuku Tng Area,hi,21.66677777777777,-158.00255555555557,act,usa,no,Pacific/Honolulu,2026-02-10T07:15,72.2,81.0,71.2,1.0,0.0,0.0,0.0,0.0,3.0,95.0,1021.1,992.0,16.7,82.0,32.2
143,NG Kalaeloa,hi,21.31808333333333,-158.06658333333334,act,armyNationalGuard,no,Pacific/Honolulu,2026-02-10T07:15,75.2,74.0,76.3,1.0,0.0,0.0,0.0,0.0,3.0,97.0,1020.5,1019.2,12.1,79.0,18.8
144,Kawaihae Mil Reserve,hi,20.0325,-155.82925,act,usa,no,Pacific/Honolulu,2026-02-10T07:15,80.6,66.0,75.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1018.7,1018.7,28.1,60.0,38.7
145,Kilauea Mil Reserve,hi,19.4345,-155.27325,act,usa,no,Pacific/Honolulu,2026-02-10T07:15,46.3,88.0,39.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1025.6,885.9,12.7,8.0,23.0
146,Kipapa Ammo Storage Site,hi,21.436375,-158.00475,excs,usa,no,Pacific/Honolulu,2026-02-10T07:15,72.1,79.0,71.2,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1020.6,1004.9,15.3,67.0,31.8
147,Lake City Army Ammunition Plant,mo,39.0952,-94.2588,act,usa,no,America/Chicago,2026-02-10T11:15,49.1,49.0,38.5,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1016.1,988.6,16.0,6.0,24.2
148,Lake Of The Ozarks Recreation,mo,38.08675,-92.604,act,usa,no,America/Chicago,2026-02-10T11:15,66.5,54.0,63.4,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1012.1,984.2,7.3,329.0,10.7
150,NG Lansing Joint Forces Readiness Center,mi,42.7685,-84.56925,act,armyNationalGuard,no,America/Detroit,2026-02-10T12:15,41.9,64.0,34.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1007.3,976.5,9.2,296.0,17.4
151,NG Las Cruces,nm,32.276250000000005,-106.934,act,armyNationalGuard,no,America/Denver,2026-02-10T10:15,59.0,52.0,55.4,1.0,0.0,0.0,0.0,0.0,3.0,90.0,1015.4,867.4,4.1,257.0,9.2
152,NG Lawrenceville,nj,40.269,-74.746,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,29.7,59.0,21.7,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1018.9,1014.0,5.8,113.0,8.9
153,Letterkenny Army Depot,pa,40.009380952380944,-77.6732380952381,act,usa,no,America/New_York,2026-02-10T12:15,31.0,61.0,23.5,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1015.3,986.5,5.9,205.0,13.4
154,NG Lexington AASF No 1,ok,35.026,-97.23250000000002,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,61.7,32.0,50.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1013.3,974.9,18.9,303.0,22.8
